row,column,original,fixed,reason
566,mean_systolic_bp,136.9214286,136.92,小数桁丸め
567,mean_systolic_bp,111.112,111.11,小数桁丸め
568,mean_systolic_bp,127.7542857,127.75,小数桁丸め
569,mean_systolic_bp,109.3844444,109.38,小数桁丸め
570,mean_systolic_bp,116.2114286,116.21,小数桁丸め
572,mean_systolic_bp,132.28625,132.29,小数桁丸め
573,mean_systolic_bp,130.9475,130.95,小数桁丸め
575,mean_systolic_bp,110.3525,110.35,小数桁丸め
576,mean_systolic_bp,110.5766667,110.58,小数桁丸め
577,mean_systolic_bp,111.434,111.43,小数桁丸め
579,mean_systolic_bp,99.435,99.44,小数桁丸め
580,mean_systolic_bp,128.332,128.33,小数桁丸め
581,mean_systolic_bp,128.486,128.49,小数桁丸め
582,mean_systolic_bp,105.6657143,105.67,小数桁丸め
584,mean_systolic_bp,136.925,136.93,小数桁丸め
585,mean_systolic_bp,131.614,131.61,小数桁丸め
586,mean_systolic_bp,117.5725,117.57,小数桁丸め
587,mean_systolic_bp,129.8233333,129.82,小数桁丸め
589,mean_systolic_bp,111.5957143,111.60,小数桁丸め
590,mean_systolic_bp,126.0522222,126.05,小数桁丸め
593,mean_systolic_bp,115.9614286,115.96,小数桁丸め
594,mean_systolic_bp,136.0628571,136.06,小数桁丸め
595,mean_systolic_bp,108.8244444,108.82,小数桁丸め
596,mean_systolic_bp,111.434,111.43,小数桁丸め
599,mean_systolic_bp,100.2271429,100.23,小数桁丸め
600,mean_systolic_bp,110.1485714,110.15,小数桁丸め
601,mean_systolic_bp,133.825,133.83,小数桁丸め
602,mean_systolic_bp,105.4933333,105.49,小数桁丸め
604,mean_systolic_bp,132.0275,132.03,小数桁丸め
605,mean_systolic_bp,109.3544444,109.35,小数桁丸め
607,mean_systolic_bp,104.0214286,104.02,小数桁丸め
608,mean_systolic_bp,119.0014286,119.00,小数桁丸め
609,mean_systolic_bp,124.3666667,124.37,小数桁丸め
610,mean_systolic_bp,102.966,102.97,小数桁丸め
612,mean_systolic_bp,135.5642857,135.56,小数桁丸め
613,mean_systolic_bp,128.995,129.00,小数桁丸め
614,mean_systolic_bp,110.79375,110.79,小数桁丸め
615,mean_systolic_bp,95.5225,95.52,小数桁丸め
616,mean_systolic_bp,133.9525,133.95,小数桁丸め
618,mean_systolic_bp,111.3866667,111.39,小数桁丸め
621,mean_systolic_bp,116.2114286,116.21,小数桁丸め
622,mean_systolic_bp,130.0371429,130.04,小数桁丸め
623,mean_systolic_bp,130.7975,130.80,小数桁丸め
624,mean_systolic_bp,132.7077778,132.71,小数桁丸め
625,mean_systolic_bp,102.396,102.40,小数桁丸め
627,mean_systolic_bp,114.68875,114.69,小数桁丸め
628,mean_systolic_bp,130.604,130.60,小数桁丸め
629,mean_systolic_bp,133.024,133.02,小数桁丸め
630,mean_systolic_bp,106.3175,106.32,小数桁丸め
631,mean_systolic_bp,126.0314286,126.03,小数桁丸め
632,mean_systolic_bp,112.926,112.93,小数桁丸め
633,mean_systolic_bp,130.7422222,130.74,小数桁丸め
634,mean_systolic_bp,107.985,107.99,小数桁丸め
635,mean_systolic_bp,127.1514286,127.15,小数桁丸め
636,mean_systolic_bp,126.29625,126.30,小数桁丸め
637,mean_systolic_bp,106.9444444,106.94,小数桁丸め
638,mean_systolic_bp,134.2566667,134.26,小数桁丸め
639,mean_systolic_bp,106.0585714,106.06,小数桁丸め
640,mean_systolic_bp,128.565,128.57,小数桁丸め
641,mean_systolic_bp,106.7516667,106.75,小数桁丸め
642,mean_systolic_bp,117.0557143,117.06,小数桁丸め
644,mean_systolic_bp,134.0022222,134.00,小数桁丸め
646,mean_systolic_bp,109.224,109.22,小数桁丸め
647,mean_systolic_bp,107.972,107.97,小数桁丸め
648,mean_systolic_bp,115.7985714,115.80,小数桁丸め
649,mean_systolic_bp,108.1116667,108.11,小数桁丸め
650,mean_systolic_bp,129.20375,129.20,小数桁丸め
651,mean_systolic_bp,111.625,111.63,小数桁丸め
652,mean_systolic_bp,100.8483333,100.85,小数桁丸め
653,mean_systolic_bp,132.2828571,132.28,小数桁丸め
654,mean_systolic_bp,135.0822222,135.08,小数桁丸め
656,mean_systolic_bp,112.0883333,112.09,小数桁丸め
657,mean_systolic_bp,116.7542857,116.75,小数桁丸め
658,mean_systolic_bp,109.886,109.89,小数桁丸め
659,mean_systolic_bp,111.1283333,111.13,小数桁丸め
661,mean_systolic_bp,130.6466667,130.65,小数桁丸め
662,mean_systolic_bp,120.4966667,120.50,小数桁丸め
663,mean_systolic_bp,105.352,105.35,小数桁丸め
664,mean_systolic_bp,105.3133333,105.31,小数桁丸め
665,mean_systolic_bp,121.666,121.67,小数桁丸め
666,mean_systolic_bp,101.5425,101.54,小数桁丸め
667,mean_systolic_bp,128.6466667,128.65,小数桁丸め
668,mean_systolic_bp,128.6366667,128.64,小数桁丸め
669,mean_systolic_bp,131.3075,131.31,小数桁丸め
670,mean_systolic_bp,134.4516667,134.45,小数桁丸め
671,mean_systolic_bp,126.6657143,126.67,小数桁丸め
673,mean_systolic_bp,116.9975,117.00,小数桁丸め
674,mean_systolic_bp,109.8583333,109.86,小数桁丸め
675,mean_systolic_bp,124.376,124.38,小数桁丸め
676,mean_systolic_bp,135.224,135.22,小数桁丸め
677,mean_systolic_bp,117.5477778,117.55,小数桁丸め
678,mean_systolic_bp,111.452,111.45,小数桁丸め
679,mean_systolic_bp,105.0928571,105.09,小数桁丸め
680,mean_systolic_bp,111.8966667,111.90,小数桁丸め
681,mean_systolic_bp,128.2757143,128.28,小数桁丸め
682,mean_systolic_bp,106.2255556,106.23,小数桁丸め
683,mean_systolic_bp,126.88125,126.88,小数桁丸め
685,mean_systolic_bp,111.5957143,111.60,小数桁丸め
686,mean_systolic_bp,117.5966667,117.60,小数桁丸め
687,mean_systolic_bp,108.6883333,108.69,小数桁丸め
689,mean_systolic_bp,128.2133333,128.21,小数桁丸め
690,mean_systolic_bp,107.1483333,107.15,小数桁丸め
691,mean_systolic_bp,128.894,128.89,小数桁丸め
692,mean_systolic_bp,114.1116667,114.11,小数桁丸め
693,mean_systolic_bp,109.3671429,109.37,小数桁丸め
694,mean_systolic_bp,125.4471429,125.45,小数桁丸め
695,mean_systolic_bp,130.9475,130.95,小数桁丸め
696,mean_systolic_bp,127.4228571,127.42,小数桁丸め
700,mean_systolic_bp,121.5175,121.52,小数桁丸め
701,mean_systolic_bp,127.2214286,127.22,小数桁丸め
702,mean_systolic_bp,105.4375,105.44,小数桁丸め
703,mean_systolic_bp,113.1875,113.19,小数桁丸め
704,mean_systolic_bp,133.4166667,133.42,小数桁丸め
705,mean_systolic_bp,104.886,104.89,小数桁丸め
706,mean_systolic_bp,120.6614286,120.66,小数桁丸め
707,mean_systolic_bp,123.5975,123.60,小数桁丸め
708,mean_systolic_bp,113.2957143,113.30,小数桁丸め
709,mean_systolic_bp,128.2766667,128.28,小数桁丸め
710,mean_systolic_bp,131.3075,131.31,小数桁丸め
711,mean_systolic_bp,122.348,122.35,小数桁丸め
712,mean_systolic_bp,120.912,120.91,小数桁丸め
713,mean_systolic_bp,111.3616667,111.36,小数桁丸め
714,mean_systolic_bp,107.4514286,107.45,小数桁丸め
716,mean_systolic_bp,119.1028571,119.10,小数桁丸め
717,mean_systolic_bp,106.1775,106.18,小数桁丸め
718,mean_systolic_bp,125.92375,125.92,小数桁丸め
720,mean_systolic_bp,118.462,118.46,小数桁丸め
721,mean_systolic_bp,103.4166667,103.42,小数桁丸め
722,mean_systolic_bp,131.26625,131.27,小数桁丸め
723,mean_systolic_bp,124.835,124.84,小数桁丸め
724,mean_systolic_bp,113.6914286,113.69,小数桁丸め
725,mean_systolic_bp,104.665,104.67,小数桁丸め
726,mean_systolic_bp,103.455,103.46,小数桁丸め
727,mean_systolic_bp,105.0085714,105.01,小数桁丸め
729,mean_systolic_bp,130.7975,130.80,小数桁丸め
730,mean_systolic_bp,107.9283333,107.93,小数桁丸め
731,mean_systolic_bp,130.1088889,130.11,小数桁丸め
732,mean_systolic_bp,127.4228571,127.42,小数桁丸め
733,mean_systolic_bp,135.5271429,135.53,小数桁丸め
734,mean_systolic_bp,105.7885714,105.79,小数桁丸め
736,mean_systolic_bp,110.4685714,110.47,小数桁丸め
737,mean_systolic_bp,110.5655556,110.57,小数桁丸め
738,mean_systolic_bp,131.02625,131.03,小数桁丸め
739,mean_systolic_bp,132.9457143,132.95,小数桁丸め
740,mean_systolic_bp,127.2485714,127.25,小数桁丸め
741,mean_systolic_bp,132.4066667,132.41,小数桁丸め
743,mean_systolic_bp,130.7975,130.80,小数桁丸め
744,mean_systolic_bp,111.308,111.31,小数桁丸め
745,mean_systolic_bp,124.555,124.56,小数桁丸め
746,mean_systolic_bp,105.2385714,105.24,小数桁丸め
748,mean_systolic_bp,107.442,107.44,小数桁丸め
749,mean_systolic_bp,129.4042857,129.40,小数桁丸め
750,mean_systolic_bp,107.5883333,107.59,小数桁丸め
751,mean_systolic_bp,123.9228571,123.92,小数桁丸め
753,mean_systolic_bp,103.485,103.49,小数桁丸め
754,mean_systolic_bp,128.162,128.16,小数桁丸め
755,mean_systolic_bp,126.4916667,126.49,小数桁丸め
756,mean_systolic_bp,129.322,129.32,小数桁丸め
757,mean_systolic_bp,104.712,104.71,小数桁丸め
758,mean_systolic_bp,96.46375,96.46,小数桁丸め
759,mean_systolic_bp,112.9966667,113.00,小数桁丸め
760,mean_systolic_bp,136.025,136.03,小数桁丸め
761,mean_systolic_bp,132.256,132.26,小数桁丸め
762,mean_systolic_bp,112.57375,112.57,小数桁丸め
763,mean_systolic_bp,129.9911111,129.99,小数桁丸め
764,mean_systolic_bp,127.792,127.79,小数桁丸め
765,mean_systolic_bp,113.974,113.97,小数桁丸め
766,mean_systolic_bp,110.0985714,110.10,小数桁丸め
767,mean_systolic_bp,104.278,104.28,小数桁丸め
768,mean_systolic_bp,106.542,106.54,小数桁丸め
769,mean_systolic_bp,107.4022222,107.40,小数桁丸め
771,mean_systolic_bp,126.2225,126.22,小数桁丸め
772,mean_systolic_bp,107.7928571,107.79,小数桁丸め
773,mean_systolic_bp,128.162,128.16,小数桁丸め
774,mean_systolic_bp,132.0825,132.08,小数桁丸め
775,mean_systolic_bp,109.2725,109.27,小数桁丸め
777,mean_systolic_bp,108.5322222,108.53,小数桁丸め
780,mean_systolic_bp,112.0866667,112.09,小数桁丸め
782,mean_systolic_bp,112.1842857,112.18,小数桁丸め
783,mean_systolic_bp,119.50375,119.50,小数桁丸め
785,mean_systolic_bp,104.244,104.24,小数桁丸め
786,mean_systolic_bp,130.71625,130.72,小数桁丸め
787,mean_systolic_bp,109.846,109.85,小数桁丸め
788,mean_systolic_bp,131.9255556,131.93,小数桁丸め
789,mean_systolic_bp,111.2588889,111.26,小数桁丸め
790,mean_systolic_bp,131.6285714,131.63,小数桁丸め
792,mean_systolic_bp,115.7722222,115.77,小数桁丸め
793,mean_systolic_bp,119.0333333,119.03,小数桁丸め
794,mean_systolic_bp,127.4383333,127.44,小数桁丸め
795,mean_systolic_bp,131.6116667,131.61,小数桁丸め
797,mean_systolic_bp,106.0585714,106.06,小数桁丸め
798,mean_systolic_bp,112.7483333,112.75,小数桁丸め
799,mean_systolic_bp,111.3866667,111.39,小数桁丸め
800,mean_systolic_bp,127.9966667,128.00,小数桁丸め
801,mean_systolic_bp,104.03875,104.04,小数桁丸め
802,mean_systolic_bp,119.3783333,119.38,小数桁丸め
803,mean_systolic_bp,104.254,104.25,小数桁丸め
804,mean_systolic_bp,132.9757143,132.98,小数桁丸め
805,mean_systolic_bp,132.7077778,132.71,小数桁丸め
807,mean_systolic_bp,126.92875,126.93,小数桁丸め
808,mean_systolic_bp,107.604,107.60,小数桁丸め
809,mean_systolic_bp,126.6566667,126.66,小数桁丸め
810,mean_systolic_bp,108.1157143,108.12,小数桁丸め
811,mean_systolic_bp,104.8455556,104.85,小数桁丸め
812,mean_systolic_bp,125.992,125.99,小数桁丸め
813,mean_systolic_bp,133.272,133.27,小数桁丸め
814,mean_systolic_bp,113.0577778,113.06,小数桁丸め
815,mean_systolic_bp,130.1985714,130.20,小数桁丸め
816,mean_systolic_bp,103.792,103.79,小数桁丸め
819,mean_systolic_bp,105.7885714,105.79,小数桁丸め
820,mean_systolic_bp,106.4133333,106.41,小数桁丸め
821,mean_systolic_bp,134.6666667,134.67,小数桁丸め
822,mean_systolic_bp,115.6366667,115.64,小数桁丸め
823,mean_systolic_bp,107.8557143,107.86,小数桁丸め
824,mean_systolic_bp,105.48125,105.48,小数桁丸め
825,mean_systolic_bp,105.7333333,105.73,小数桁丸め
827,mean_systolic_bp,129.0914286,129.09,小数桁丸め
828,mean_systolic_bp,136.595,136.60,小数桁丸め
829,mean_systolic_bp,126.2066667,126.21,小数桁丸め
830,mean_systolic_bp,113.548,113.55,小数桁丸め
831,mean_systolic_bp,130.604,130.60,小数桁丸め
834,mean_systolic_bp,130.62375,130.62,小数桁丸め
835,mean_systolic_bp,123.5975,123.60,小数桁丸め
836,mean_systolic_bp,98.28666667,98.29,小数桁丸め
837,mean_systolic_bp,133.426,133.43,小数桁丸め
838,mean_systolic_bp,123.5975,123.60,小数桁丸め
839,mean_systolic_bp,93.49285714,93.49,小数桁丸め
840,mean_systolic_bp,127.7766667,127.78,小数桁丸め
841,mean_systolic_bp,108.706,108.71,小数桁丸め
842,mean_systolic_bp,109.2055556,109.21,小数桁丸め
843,mean_systolic_bp,123.3928571,123.39,小数桁丸め
844,mean_systolic_bp,113.0577778,113.06,小数桁丸め
845,mean_systolic_bp,129.056,129.06,小数桁丸め
846,mean_systolic_bp,100.7733333,100.77,小数桁丸め
848,mean_systolic_bp,129.922,129.92,小数桁丸め
849,mean_systolic_bp,130.5844444,130.58,小数桁丸め
850,mean_systolic_bp,107.98125,107.98,小数桁丸め
851,mean_systolic_bp,109.6088889,109.61,小数桁丸め
852,mean_systolic_bp,119.012,119.01,小数桁丸め
853,mean_systolic_bp,133.7633333,133.76,小数桁丸め
854,mean_systolic_bp,131.598,131.60,小数桁丸め
855,mean_systolic_bp,132.2216667,132.22,小数桁丸め
856,mean_systolic_bp,129.634,129.63,小数桁丸め
857,mean_systolic_bp,131.865,131.87,小数桁丸め
858,mean_systolic_bp,110.288,110.29,小数桁丸め
859,mean_systolic_bp,97.074,97.07,小数桁丸め
861,mean_systolic_bp,127.235,127.24,小数桁丸め
862,mean_systolic_bp,131.3133333,131.31,小数桁丸め
863,mean_systolic_bp,110.1971429,110.20,小数桁丸め
864,mean_systolic_bp,124.446,124.45,小数桁丸め
865,mean_systolic_bp,106.9028571,106.90,小数桁丸め
866,mean_systolic_bp,110.8514286,110.85,小数桁丸め
867,mean_systolic_bp,106.8516667,106.85,小数桁丸め
868,mean_systolic_bp,132.075,132.08,小数桁丸め
869,mean_systolic_bp,111.678,111.68,小数桁丸め
870,mean_systolic_bp,108.2128571,108.21,小数桁丸め
871,mean_systolic_bp,116.5977778,116.60,小数桁丸め
872,mean_systolic_bp,125.6716667,125.67,小数桁丸め
873,mean_systolic_bp,95.63714286,95.64,小数桁丸め
874,mean_systolic_bp,129.20375,129.20,小数桁丸め
875,mean_systolic_bp,134.48125,134.48,小数桁丸め
876,mean_systolic_bp,106.2042857,106.20,小数桁丸め
877,mean_systolic_bp,108.028,108.03,小数桁丸め
878,mean_systolic_bp,104.062,104.06,小数桁丸め
879,mean_systolic_bp,111.942,111.94,小数桁丸め
880,mean_systolic_bp,106.9444444,106.94,小数桁丸め
883,mean_systolic_bp,129.20375,129.20,小数桁丸め
884,mean_systolic_bp,113.6633333,113.66,小数桁丸め
885,mean_systolic_bp,113.2957143,113.30,小数桁丸め
886,mean_systolic_bp,127.7133333,127.71,小数桁丸め
888,mean_systolic_bp,133.512,133.51,小数桁丸め
890,mean_systolic_bp,133.3383333,133.34,小数桁丸め
891,mean_systolic_bp,109.698,109.70,小数桁丸め
892,mean_systolic_bp,123.3928571,123.39,小数桁丸め
893,mean_systolic_bp,128.00375,128.00,小数桁丸め
894,mean_systolic_bp,105.8114286,105.81,小数桁丸め
895,mean_systolic_bp,136.025,136.03,小数桁丸め
897,mean_systolic_bp,135.0822222,135.08,小数桁丸め
898,mean_systolic_bp,125.025,125.03,小数桁丸め
899,mean_systolic_bp,105.0928571,105.09,小数桁丸め
900,mean_systolic_bp,104.712,104.71,小数桁丸め
902,mean_systolic_bp,112.9271429,112.93,小数桁丸め
903,mean_systolic_bp,102.2183333,102.22,小数桁丸め
904,mean_systolic_bp,95.83833333,95.84,小数桁丸め
906,mean_systolic_bp,128.6428571,128.64,小数桁丸め
907,mean_systolic_bp,110.8744444,110.87,小数桁丸め
908,mean_systolic_bp,111.04625,111.05,小数桁丸め
909,mean_systolic_bp,110.716,110.72,小数桁丸め
910,mean_systolic_bp,109.3544444,109.35,小数桁丸め
911,mean_systolic_bp,112.1071429,112.11,小数桁丸め
912,mean_systolic_bp,134.582,134.58,小数桁丸め
914,mean_systolic_bp,133.7633333,133.76,小数桁丸め
915,mean_systolic_bp,105.3133333,105.31,小数桁丸め
916,mean_systolic_bp,127.8466667,127.85,小数桁丸め
917,mean_systolic_bp,111.2988889,111.30,小数桁丸め
918,mean_systolic_bp,106.9533333,106.95,小数桁丸め
919,mean_systolic_bp,108.7611111,108.76,小数桁丸め
920,mean_systolic_bp,114.16375,114.16,小数桁丸め
921,mean_systolic_bp,136.595,136.60,小数桁丸め
922,mean_systolic_bp,103.836,103.84,小数桁丸め
923,mean_systolic_bp,130.74625,130.75,小数桁丸め
924,mean_systolic_bp,104.3233333,104.32,小数桁丸め
925,mean_systolic_bp,112.0866667,112.09,小数桁丸め
926,mean_systolic_bp,107.98625,107.99,小数桁丸め
927,mean_systolic_bp,122.405,122.41,小数桁丸め
928,mean_systolic_bp,126.3466667,126.35,小数桁丸め
929,mean_systolic_bp,130.61625,130.62,小数桁丸め
930,mean_systolic_bp,124.055,124.06,小数桁丸め
932,mean_systolic_bp,136.1685714,136.17,小数桁丸め
933,mean_systolic_bp,113.2957143,113.30,小数桁丸め
934,mean_systolic_bp,114.22875,114.23,小数桁丸め
935,mean_systolic_bp,134.6666667,134.67,小数桁丸め
936,mean_systolic_bp,129.922,129.92,小数桁丸め
937,mean_systolic_bp,102.78375,102.78,小数桁丸め
938,mean_systolic_bp,125.4471429,125.45,小数桁丸め
939,mean_systolic_bp,106.2255556,106.23,小数桁丸め
941,mean_systolic_bp,107.7342857,107.73,小数桁丸め
942,mean_systolic_bp,105.1471429,105.15,小数桁丸め
943,mean_systolic_bp,134.6666667,134.67,小数桁丸め
944,mean_systolic_bp,104.062,104.06,小数桁丸め
946,mean_systolic_bp,121.28625,121.29,小数桁丸め
947,mean_systolic_bp,105.755,105.76,小数桁丸め
948,mean_systolic_bp,108.375,108.38,小数桁丸め
949,mean_systolic_bp,106.6371429,106.64,小数桁丸め
950,mean_systolic_bp,110.255,110.26,小数桁丸め
951,mean_systolic_bp,97.10857143,97.11,小数桁丸め
952,mean_systolic_bp,109.2577778,109.26,小数桁丸め
953,mean_systolic_bp,103.5442857,103.54,小数桁丸め
955,mean_systolic_bp,114.1866667,114.19,小数桁丸め
956,mean_systolic_bp,109.875,109.88,小数桁丸め
957,mean_systolic_bp,120.1714286,120.17,小数桁丸め
958,mean_systolic_bp,106.3128571,106.31,小数桁丸め
959,mean_systolic_bp,109.2725,109.27,小数桁丸め
960,mean_systolic_bp,117.9166667,117.92,小数桁丸め
961,mean_systolic_bp,122.7122222,122.71,小数桁丸め
962,mean_systolic_bp,130.4425,130.44,小数桁丸め
964,mean_systolic_bp,125.0675,125.07,小数桁丸め
965,mean_systolic_bp,121.225,121.23,小数桁丸め
966,mean_systolic_bp,112.7677778,112.77,小数桁丸め
967,mean_systolic_bp,108.1157143,108.12,小数桁丸め
968,mean_systolic_bp,130.275,130.28,小数桁丸め
969,mean_systolic_bp,132.2914286,132.29,小数桁丸め
970,mean_systolic_bp,127.3642857,127.36,小数桁丸め
971,mean_systolic_bp,106.056,106.06,小数桁丸め
973,mean_systolic_bp,112.9271429,112.93,小数桁丸め
974,mean_systolic_bp,131.8325,131.83,小数桁丸め
976,mean_systolic_bp,131.7633333,131.76,小数桁丸め
978,mean_systolic_bp,101.4533333,101.45,小数桁丸め
980,mean_systolic_bp,108.7611111,108.76,小数桁丸め
981,mean_systolic_bp,109.3357143,109.34,小数桁丸め
983,mean_systolic_bp,131.1366667,131.14,小数桁丸め
